Id,course_title,is_paid,price,num_subscribers,level,content_duration,rating,language,category,anio_publicacion,ingreso_por_curso,plataforma,add_certificate,price_Certificate
2238,Social Network Web Development,Si,200,2698.0,All,8.0,3.2,English,Development,2013.0,539600.0,Udemy,,
2239,HTML & CSS - Learn to build sleek websites ,Si,55,1552.0,All,3.5,4.6,English,Development,2014.0,85360.0,Udemy,,
2240,Master Angular 2 - The No Nonsense Course,Si,25,102.0,Beginner,2.5,3.8,English,Development,2016.0,2550.0,Udemy,,
2241,Master ASP . NET 4 from scratch,Si,50,613.0,All,16.0,4.4,English,Development,2015.0,30650.0,Udemy,,
2242,CoffeeScript: The Good Parts—Write Better javaScript,Si,50,2152.0,Beginner,2.5,3.6,English,Development,2015.0,107600.0,Udemy,,
2243,Mastering Magento,Si,85,1063.0,All,3.5,4.3,English,Development,2014.0,90355.0,Udemy,,
2244,Ultimate JavaScript Strings,No,0,3142.0,Beginner,0.6166666666666667,4.2,English,Development,2016.0,0.0,Udemy,,
2245,Your Own Site in 45 Min: The Complete Wordpress Course,Si,120,1566.0,All,4.0,4.4,English,Development,2015.0,187920.0,Udemy,,
2246,Learn Knockout JS Framework from GroundUp,Si,40,633.0,All,5.0,3.9,English,Development,2015.0,25320.0,Udemy,,
2247,Build Responsive Websites  in an Hour using Portalfin,No,0,2859.0,All,0.7333333333333333,4.0,English,Development,2016.0,0.0,Udemy,,
2248,Master Riot: Learn Riot.js from Scratch,Si,125,299.0,Intermediate,3.5,4.5,English,Development,2016.0,37375.0,Udemy,,
2249,"Kids Coding -Introduction to HTML, CSS and JavaScript",Si,200,2355.0,Beginner,7.0,4.2,English,Development,2012.0,471000.0,Udemy,,
2250,Introduction to Voice Design with Amazon's Alexa,No,0,6742.0,Beginner,0.6833333333333333,4.3,English,Development,2016.0,0.0,Udemy,,
2251,How to Create a Social Network For a Niche-Related Community,Si,100,1853.0,All,2.0,4.3,English,Development,2015.0,185300.0,Udemy,,
2252,Webpack 1 & 2 - The Complete Guide,Si,40,252.0,All,6.5,4.4,English,Development,2017.0,10080.0,Udemy,,
2253,Star Rating Project AJAX with JSON response from PHP MySQL,Si,120,1302.0,Beginner,1.5,3.8,English,Development,2016.0,156240.0,Udemy,,
2254,Wordpress for beginners :Build Websites Fast without Coding ,Si,50,1658.0,All,5.0,4.6,English,Development,2015.0,82900.0,Udemy,,
2255,ASP.Net MVC Quick Start,No,0,15092.0,Intermediate,5.5,4.4,English,Development,2016.0,0.0,Udemy,,
2256,Build a Chatbot integrated Website using Bootstrap 4,Si,50,165.0,All,3.0,3.6,English,Development,2017.0,8250.0,Udemy,,
2257,PSD to Bootstrap 3 for Beginners using HTML & CSS,Si,20,976.0,Beginner,2.5,4.2,English,Development,2015.0,19520.0,Udemy,,
2258,Learn HTML in 2 hours!,No,0,5351.0,Beginner,1.5,4.4,English,Development,2016.0,0.0,Udemy,,
2259,Wordpress Beginner Tutorial: Build Your First Website,No,0,6402.0,Beginner,1.5,4.4,English,Development,2016.0,0.0,Udemy,,
2260,Bootstrap Bootcamp - Responsive web development- 8 projects,Si,100,253.0,All,7.0,4.4,English,Development,2016.0,25300.0,Udemy,,
2261,Learning Bootstrap 3 - Tutorial From Infinite Skills,Si,50,1266.0,All,3.0,4.4,English,Development,2013.0,63300.0,Udemy,,
2262,Practical Web Development: Make Websites Quickly And Easily,Si,20,2389.0,All,2.0,3.8,English,Development,2015.0,47780.0,Udemy,,
2263,"Learn animation using CSS3, Javascript and HTML5",Si,40,1468.0,All,2.5,4.3,English,Development,2015.0,58720.0,Udemy,,
2264,Creating Interactive HTML5 Video,Si,25,838.0,Intermediate,2.0,4.5,English,Development,2016.0,20950.0,Udemy,,
2265,JavaScript project Learn to create a memory Game and more,Si,95,6000.0,Beginner,1.5,4.0,English,Development,2015.0,570000.0,Udemy,,
2266,The Complete JavaScript Bootcamp,Si,195,1839.0,All,5.0,4.6,English,Development,2016.0,358605.0,Udemy,,
2267,JavaScript for Absolute Beginners,Si,20,10689.0,Beginner,2.0,4.3,English,Development,2014.0,213780.0,Udemy,,
2268,Complete JavaScript Course for Beginners with Easy Examples,Si,200,7449.0,All,4.0,4.1,English,Development,2015.0,1489800.0,Udemy,,
2269,Angular 2 Master Class with Alejandro Rangel,Si,30,4157.0,All,9.5,4.1,English,Development,2016.0,124710.0,Udemy,,
2270,Quick learning jQuery web development,Si,150,3388.0,Intermediate,3.0,4.3,English,Development,2016.0,508200.0,Udemy,,
2271,"Ajax in JavaScript and JQuery, with PHP - Creating Chat App",Si,200,3399.0,All,1.5,4.0,English,Development,2015.0,679800.0,Udemy,,
2272,Mastering Modern Web Development Using React,Si,195,1537.0,All,2.5,4.4,English,Development,2017.0,299715.0,Udemy,,
2273,The Essential Web Developer Course - Build 12 Websites,Si,200,9355.0,All,16.5,4.2,English,Development,2015.0,1871000.0,Udemy,,
2274,Learn to Build Web Apps using UnderscoreJS : Code Like a Pro,Si,40,325.0,All,3.5,4.3,English,Development,2015.0,13000.0,Udemy,,
2275,Building Web Apps Using Flask and Neo4j,Si,50,166.0,All,2.5,4.2,English,Development,2016.0,8300.0,Udemy,,
2276,Learn Web Animation the Easy Way: An Intro to SVG and GSAP,Si,50,203.0,All,3.0,4.4,English,Development,2015.0,10150.0,Udemy,,
2277,Build Your Own Membership Website With Joomla,Si,95,1134.0,All,1.5,3.6,English,Development,2014.0,107730.0,Udemy,,
2278,Display and analyze GIS data on the web with Leaflet.js,Si,100,25.0,Intermediate,12.5,4.7,English,Development,2017.0,2500.0,Udemy,,
2279,How to Build a CMS with PHP,Si,50,1096.0,Beginner,1.0,4.4,English,Development,2013.0,54800.0,Udemy,,
2280,Master Typescript : Learn Typescript from scratch,Si,95,424.0,All,3.5,3.0,English,Development,2015.0,40280.0,Udemy,,
2281,XSD :basics for beginners,Si,35,755.0,All,0.7,2.0,English,Development,2016.0,26425.0,Udemy,,
2282,Angularjs-WebApi2-EFCodeFirst Web App On 3-Tier Architecture,Si,60,652.0,Intermediate,6.5,4.3,English,Development,2017.0,39120.0,Udemy,,
2283,Css Positioning For Absolute Beginners: A Basic Introduction,Si,65,4797.0,Beginner,1.0,4.3,English,Development,2015.0,311805.0,Udemy,,
2284,Creating User Authentication System in CodeIgniter,Si,200,2783.0,All,1.5,3.9,English,Development,2016.0,556600.0,Udemy,,
2285,Bootstrap 4 Responsive Web Design and Development,Si,20,3086.0,Beginner,7.5,4.7,English,Development,2017.0,61720.0,Udemy,,
2286,Intro To HTML & CSS: Web Development For Beginners,Si,20,6008.0,Beginner,4.0,4.1,English,Development,2015.0,120160.0,Udemy,,
2287,Become Exceptional in HTML and HTML5,Si,20,16486.0,All,6.5,2.8,English,Development,2014.0,329720.0,Udemy,,
2288,Spring 4 Mastercourse: Covers Annotation & XML Configuration,Si,200,1353.0,Intermediate,23.5,4.4,English,Development,2016.0,270600.0,Udemy,,
2289,WordPress Plugin Development for 2017 - Build 14 Plugins,Si,50,3770.0,All,7.0,3.6,English,Development,2015.0,188500.0,Udemy,,
2290,Single Page Application of MVC 5 Using AngularJS,Si,20,722.0,Intermediate,1.5,4.1,English,Development,2015.0,14440.0,Udemy,,
2291,"Learn to Code in HTML5, CSS3, and JavaScript",Si,20,1404.0,Beginner,2.5,4.0,English,Development,2014.0,28080.0,Udemy,,
2292,Web Application Development - Learn by Building 3 Web Apps,Si,30,1688.0,Beginner,1.5,3.6,English,Development,2014.0,50640.0,Udemy,,
2293,Rails Ecommerce App with HTML Template from Themeforest,Si,25,214.0,Intermediate,2.0,4.1,English,Development,2016.0,5350.0,Udemy,,
2294,Writing CSS with {LESS} - Tutorial From Infinite Skills,Si,50,788.0,All,2.0,3.4,English,Development,2013.0,39400.0,Udemy,,
2295,Getting Started with Magento,Si,85,608.0,All,3.5,4.0,English,Development,2014.0,51680.0,Udemy,,
2296,Ruby on Rails Foundations,Si,20,359.0,All,6.5,4.3,English,Development,2015.0,7180.0,Udemy,,
2297,"Create free, fast and secure static website",Si,50,322.0,Beginner,0.5166666666666666,4.1,English,Development,2016.0,16100.0,Udemy,,
2298,Object Orientation in PHP,Si,20,151.0,Beginner,5.0,4.8,English,Development,2016.0,3020.0,Udemy,,
2299,Creating Custom Web Maps,Si,50,208.0,Intermediate,2.0,4.6,English,Development,2016.0,10400.0,Udemy,,
2300,Querying Microsoft SQL Server 2012 - (Exam No. 70-461),Si,85,666.0,All,6.5,4.4,English,Development,2015.0,56610.0,Udemy,,
2301,Modern E-Commerce Store In php & mysqli With Bootstrap,Si,50,240.0,All,66.5,3.6,English,Development,2016.0,12000.0,Udemy,,
2302,Simple And Easy: Wordpress For Beginners,No,0,5014.0,Beginner,3.0,4.5,English,Development,2015.0,0.0,Udemy,,
2303,Create Website from scratch in Urdu & Hindi,No,0,3033.0,Intermediate,1.0,4.7,English,Development,2016.0,0.0,Udemy,,
2304,Introduction to Node.js Development,Si,55,1779.0,Expert,1.0,4.2,English,Development,2014.0,97845.0,Udemy,,
2305,Advance JavaScript for Coders: Learn OOP in JavaScript,Si,40,334.0,Intermediate,11.5,3.2,English,Development,2016.0,13360.0,Udemy,,
2306,Web Development With Google Maps,Si,50,222.0,Beginner,8.5,4.1,English,Development,2017.0,11100.0,Udemy,,
2307,jQuery UI Ultimate:Design Amazing Interfaces Using jQuery UI,Si,145,422.0,All,12.5,3.2,English,Design,2016.0,61190.0,Udemy,,
2308,Learning Path: The Road to Elasticsearch,Si,200,50.0,Beginner,5.0,3.2,English,Development,2017.0,10000.0,Udemy,,
2309,HTML/CSS Bootcamp,Si,40,194.0,Beginner,10.0,4.6,English,Development,2016.0,7760.0,Udemy,,
2310,JavaScript High Performance,Si,95,458.0,All,4.5,4.0,English,Development,2015.0,43510.0,Udemy,,
2311,Create Newsletter Subscription Form with PHP/AJAX in 40 Min,Si,50,586.0,All,0.6333333333333333,4.2,English,Development,2015.0,29300.0,Udemy,,
2312,How to manage your own VPS and create websites,Si,120,735.0,All,1.5,4.0,English,Development,2015.0,88200.0,Udemy,,
2313,Learn BuddyPress: Build A Social Network with WordPress,Si,20,1299.0,All,1.0,3.8,English,Development,2015.0,25980.0,Udemy,,
2314,JavaScript and jQuery Basics: Start The Journey,Si,25,1316.0,All,5.0,4.0,English,Development,2015.0,32900.0,Udemy,,
2315,CSS :basics for beginners,Si,30,1085.0,All,0.5333333333333333,3.6,English,Development,2016.0,32550.0,Udemy,,
2316,"WordPress Development - Themes, Plugins & Single Page Apps",Si,150,817.0,Intermediate,19.5,4.5,English,Development,2016.0,122550.0,Udemy,,
2317,HTML5 Geolocation in Depth:Build 7 HTML5 Geolocation Apps,Si,90,1526.0,All,6.5,4.8,English,Development,2015.0,137340.0,Udemy,,
2318,create a search engine for your website!,Si,20,1832.0,Intermediate,1.5,4.4,English,Development,2014.0,36640.0,Udemy,,
2319,Convert HTML Websites into PHP: Learn by Doing in 40 Minutes,Si,50,540.0,All,0.6,4.6,English,Development,2015.0,27000.0,Udemy,,
2320,17 Complete JavaScript   projects explained step by step,Si,185,327.0,Beginner,9.5,4.4,English,Development,2016.0,60495.0,Udemy,,
2321,Mastering Unix : AWK Commands,Si,20,358.0,All,2.0,3.9,English,Development,2017.0,7160.0,Udemy,,
2322,Cakephp:Creating a CRUD application,Si,40,803.0,All,0.5166666666666666,2.0,English,Development,2016.0,32120.0,Udemy,,
2323,Drupal 8 Site Building,No,0,1942.0,All,4.5,4.3,English,Development,2017.0,0.0,Udemy,,
2324,Learn Bootstrap 4 The Most Popular HTML5 CSS3 & JS Framework,Si,200,279.0,All,10.0,4.3,English,Development,2017.0,55800.0,Udemy,,
2325,Essentials of Spring 5.0 for Developers,Si,125,34.0,Expert,1.5,3.5,English,Development,2017.0,4250.0,Udemy,,
2326,The Extreme Web Development Course - For Beginners,Si,200,1420.0,All,5.5,3.4,English,Development,2016.0,284000.0,Udemy,,
2327,HTML Forms For Beginners: A Basic Introduction  ,Si,45,2472.0,Beginner,1.0,4.4,English,Development,2015.0,111240.0,Udemy,,
2328,Ultimate JavaScript Objects,Si,20,1525.0,All,2.5,4.0,English,Development,2016.0,30500.0,Udemy,,
2329,The Complete Web Developer Course - Build 20 Websites,Si,20,2650.0,All,15.5,4.6,English,Development,2015.0,53000.0,Udemy,,
2330,"Simple Javascript: Learn by Doing, Beginners Welcome!",Si,25,2753.0,All,2.0,4.7,English,Development,2015.0,68825.0,Udemy,,
2331,Learn HTML5 Canvas for beginners,Si,100,2360.0,Beginner,3.5,4.1,English,Development,2016.0,236000.0,Udemy,,
2332,Bootstrap 4 Beginners: Code a Responsive Landing Page,Si,30,948.0,All,3.5,4.5,English,Development,2016.0,28440.0,Udemy,,
2333,Build Wordpress CMS Clone with Laravel 5,Si,150,392.0,All,8.5,4.4,English,Development,2016.0,58800.0,Udemy,,
2334,Beginner Photoshop to HTML5 and CSS3,No,0,73110.0,All,2.0,4.3,English,Development,2012.0,0.0,Udemy,,
2335,XPATH :basics for beginners,Si,40,878.0,All,0.6166666666666667,3.0,English,Development,2016.0,35120.0,Udemy,,
2336,The Fastest Way to Create a Website Using Godaddy,Si,30,1454.0,Beginner,0.5,3.5,English,Development,2015.0,43620.0,Udemy,,
2337,A how to guide in HTML,No,0,7318.0,Beginner,0.5833333333333334,4.1,English,Development,2014.0,0.0,Udemy,,
2338,Building Better APIs with GraphQL,Si,50,555.0,All,2.5,4.1,English,Development,2015.0,27750.0,Udemy,,
2339,Learn Grunt with Examples: Automate Your Front End Workflow,Si,20,496.0,All,1.0,3.7,English,Development,2014.0,9920.0,Udemy,,
2340,jQuery UI in Action: Build 5 jQuery UI Projects,Si,150,382.0,All,15.5,4.6,English,Development,2016.0,57300.0,Udemy,,
2341,Learn and Build using Polymer,Si,40,513.0,All,3.5,3.6,English,Development,2015.0,20520.0,Udemy,,
2342,Using MODX CMS to Build Websites: A Beginner's Guide,Si,45,901.0,Beginner,2.0,4.2,English,Development,2014.0,40545.0,Udemy,,
2343,How to Learn Online,No,0,124980.0,Beginner,336.0,,English,Education & Teacher Training,,,edX,Si,49.0
2344,Programming for Everybody (Getting Started with Python),No,0,293864.0,Beginner,1176.0,,English,Computer Science,,,edX,Si,49.0
2345,CS50's Introduction to Computer Science,No,0,2442271.0,Beginner,2016.0,,English,Computer Science,,,edX,Si,90.0
2346,The Analytics Edge,No,0,129555.0,Intermediate,2184.0,,English,Data Analysis & Statistics,,,edX,Si,199.0
2347,Marketing Analytics: Marketing Measurement Strategy,No,0,81140.0,Beginner,672.0,,English,Computer Science,,,edX,Si,249.0
2348,Introduction to Project Management,No,0,301793.0,Beginner,1008.0,,English,Business & Management,,,edX,Si,199.0
2349,Leading High-Performing Teams,No,0,32847.0,Intermediate,1680.0,,English,Communication,,,edX,Si,5.0
2350,The Foundations of Happiness at Work,No,0,67073.0,Beginner,672.0,,English,Business & Management,,,edX,Si,199.0
2351,"Managing Study, Stress and Mental Health at University",No,0,23061.0,Beginner,336.0,,English,Health & Safety,,,edX,Si,49.0
2352,Six Sigma: Define and Measure,No,0,92411.0,Beginner,1344.0,,English,Business & Management,,,edX,Si,99.0
2353,Fat Chance: Probability from the Ground Up,No,0,66835.0,Beginner,1176.0,,English,Math,,,edX,Si,49.0
2354,Chasing your Dream: How to End Procrastination and Get a Job You Love,No,0,44711.0,Beginner,840.0,,English,Communication,,,edX,Si,49.0
2355,Bitcoin and Cryptocurrencies,No,0,83398.0,Beginner,1008.0,,English,Computer Science,,,edX,Si,99.0
2356,Ethics in Action,No,0,6366.0,Intermediate,1680.0,,English,Ethics,,,edX,Si,49.0
2357,Introduction to FinTech,No,0,72767.0,Beginner,1008.0,,English,Economics & Finance,,,edX,Si,199.0
2358,Data Science: R Basics,No,0,528782.0,Beginner,1344.0,,English,Data Analysis & Statistics,,,edX,Si,49.0
2359,Python Basics for Data Science,No,0,228809.0,Beginner,840.0,,English,Data Analysis & Statistics,,,edX,Si,39.0
2360,The Science of Beer,No,0,39085.0,Beginner,1008.0,,English,Food & Nutrition,,,edX,Si,49.0
2361,Strategic Social Media Marketing,No,0,103640.0,Expert,1008.0,,English,Business & Management,,,edX,Si,399.0
2362,CS50's Introduction to Artificial Intelligence with Python,No,0,258006.0,Beginner,1176.0,,English,Computer Science,,,edX,Si,199.0
2363,CS50's Introduction to Game Development,No,0,346748.0,Intermediate,2016.0,,English,Computer Science,,,edX,Si,149.0
2364,Rhetoric: The Art of Persuasive Writing and Public Speaking,No,0,320225.0,Beginner,1344.0,,English,Humanities,,,edX,Si,99.0
2365,CS50's Web Programming with Python and JavaScript,No,0,698950.0,Intermediate,2016.0,,English,Computer Science,,,edX,Si,90.0
2366,Contract Law: From Trust to Promise to Contract,No,0,414181.0,Intermediate,1344.0,,English,Business & Management,,,edX,Si,125.0
2367,"Fundamentals of Neuroscience, Part 1: The Electrical Properties of the Neuron",No,0,380167.0,Beginner,840.0,,English,Biology & Life Sciences,,,edX,Si,99.0
2368,Justice,No,0,392588.0,Beginner,2016.0,,English,Humanities,,,edX,Si,99.0
2369,Data Science: Machine Learning,No,0,276209.0,Beginner,1344.0,,English,Data Analysis & Statistics,,,edX,Si,49.0
2370,Child Protection: Children's Rights in Theory and Practice,No,0,212453.0,Beginner,2688.0,,English,Social Sciences,,,edX,Si,99.0
2371,IELTS Academic Test Preparation,No,0,1103777.0,Beginner,1344.0,,English,Communication,,,edX,Si,99.0
2372,The Architectural Imagination,No,0,406181.0,Beginner,1680.0,,English,Architecture,,,edX,Si,99.0
2373,TOEFL® Test Preparation: The Insider’s Guide,No,0,1022489.0,Beginner,1008.0,,English,Communication,,,edX,Si,49.0
2374,Principles of Biochemistry,No,0,257600.0,Intermediate,2520.0,,English,Medicine,,,edX,Si,199.0
2375,Using Python for Research,No,0,262183.0,Intermediate,2016.0,,English,Computer Science,,,edX,Si,99.0
2376,Hinduism Through Its Scriptures,No,0,140782.0,Beginner,672.0,,English,Humanities,,,edX,Si,99.0
2377,Basic Spanish 1: Getting Started,No,0,400169.0,Beginner,1176.0,,English,Communication,,,edX,Si,40.0
2378,The Health Effects of Climate Change,No,0,110024.0,Beginner,1176.0,,English,Environmental Studies,,,edX,Si,99.0
2379,Inglés básico: conversacional y networking,No,0,79671.0,Beginner,672.0,,Spanish,Business & Management,,,edX,Si,49.0
2380,Statistics and R,No,0,314586.0,Intermediate,672.0,,English,Data Analysis & Statistics,,,edX,Si,249.0
2381,Science & Cooking: From Haute Cuisine to Soft Matter Science (chemistry),No,0,145011.0,Beginner,2688.0,,English,Chemistry,,,edX,Si,199.0
2382,Pyramids of Giza: Ancient Egyptian Art and Archaeology,No,0,123870.0,Beginner,1344.0,,English,Art & Culture,,,edX,Si,99.0
2383,"PredictionX: Omens, Oracles & Prophecies",No,0,91566.0,Beginner,168.0,,English,Social Sciences,,,edX,Si,25.0
2384,Excel: Fundamentos y herramientas,No,0,284279.0,Beginner,1344.0,,Spanish,Computer Science,,,edX,Si,50.0
2385,Lessons from Ebola: Preventing the Next Pandemic,No,0,91983.0,Beginner,672.0,,English,Social Sciences,,,edX,Si,49.0
2386,Improving Global Health: Focusing on Quality and Safety,No,0,127353.0,Intermediate,1680.0,,English,Social Sciences,,,edX,Si,99.0
2387,CS50 for Lawyers,No,0,87336.0,Beginner,1680.0,,English,Computer Science,,,edX,Si,99.0
2388,Data Science: Visualization,No,0,171258.0,Beginner,1344.0,,English,Data Analysis & Statistics,,,edX,Si,49.0
2389,Christianity Through Its Scriptures,No,0,125051.0,Beginner,672.0,,English,Humanities,,,edX,Si,99.0
2390,The Science of Happiness,No,0,475614.0,Beginner,1848.0,,English,Social Sciences,,,edX,Si,169.0
2391,Leaders of Learning,No,0,231131.0,Beginner,1680.0,,English,Communication,,,edX,Si,99.0
2392,Exercising Leadership: Foundational Principles,No,0,57814.0,Beginner,672.0,,English,Business & Management,,,edX,Si,99.0
2393,Data Science: Probability,No,0,135859.0,Beginner,1344.0,,English,Data Analysis & Statistics,,,edX,Si,49.0
2394,Introduction to Data Wise: A Collaborative Process to Improve Learning & Teaching,No,0,117410.0,Intermediate,1680.0,,English,Education & Teacher Training,,,edX,Si,70.0
2395,"Prescription Drug Regulation, Cost, and Access: Current Controversies in Context",No,0,80082.0,Beginner,1344.0,,English,Medicine,,,edX,Si,99.0
