Id,course_title,is_paid,price,num_subscribers,level,content_duration,rating,language,category,anio_publicacion,ingreso_por_curso,plataforma
927186,Learn Blender 3D  - The introduction course,Si,100,739,Beginner,1.5,3.8,English,Design,2016,73900,Udemy
628440,Inkscape For Beginners 2016/2017,Si,40,1029,All,4.0,4.5,English,Design,2016,41160,Udemy
1047508,Make yourself a Santa Claus: Photoshop Manipulation,No,0,2665,All,0.5666666666666667,4.1,English,Design,2016,0,Udemy
406504,Become an InDesign Pro in 10 Skills,Si,105,1079,Beginner,5.0,4.6,English,Design,2015,113295,Udemy
644914,Digital Illustration: Make A Custom Character Illustration,Si,30,1440,All,1.5,4.3,English,Design,2015,43200,Udemy
908324,Learn Basics Of Adobe Illustrator,Si,25,1401,Beginner,0.7,3.5,English,Design,2016,35025,Udemy
15611,Discover the 7 Secrets to Figure Drawing: Draw Awesome ...,Si,40,2634,All,10.0,4.8,English,Design,2012,105360,Udemy
775252,LOGO DESIGN IN POWERPOINT,Si,95,1046,Beginner,1.0,4.0,English,Design,2016,99370,Udemy
850426,Photoshop CC MasterClass,Si,95,505,All,11.5,4.7,English,Design,2016,47975,Udemy
530426,Become A Logo Designer ,Si,95,827,All,2.5,4.3,English,Design,2015,78565,Udemy
627782,Learn Illustrator By Recreating Top 3 Logos - Beginner Guide,No,0,8786,Beginner,1.0,4.3,English,Design,2015,0,Udemy
294294,Effective iOS & Android App Icon Design,Si,20,1933,Beginner,1.0,3.9,English,Design,2014,38660,Udemy
349144,Photoshop: Learn Digital Painting Basics in Photoshop,Si,20,1332,Beginner,2.0,4.3,English,Design,2014,26640,Udemy
711688,Learning Photoshop CC 2014 in Egyptian Arabic ,Si,70,1150,All,3.5,4.6,Arabic,Design,2016,80500,Udemy
286508,Graphic design - The Quick Guide,Si,30,1350,Beginner,0.6333333333333333,4.4,English,Design,2014,40500,Udemy
1168910,Easy Illustration and 2D Animation,Si,65,56,All,0.5666666666666667,3.8,English,Design,2017,3640,Udemy
682060,Calligraphy for Beginners: Creating Strong Lines,Si,40,246,Beginner,0.6833333333333333,4.4,English,Design,2016,9840,Udemy
809216,Canva: Design Album Cover Artwork in Minutes - No More Fees!,No,0,3103,Beginner,0.6666666666666666,4.4,English,Design,2016,0,Udemy
532140,Getting Started With Photoshop CC,Si,75,1090,Beginner,4.5,4.2,English,Design,2015,81750,Udemy
1260674,Learn Comic Book Color Flatting! (Coloring Assistant role),No,0,946,Beginner,0.6666666666666666,4.7,English,Design,2017,0,Udemy
288110,Illustrator - Creating stylised images from a photo,Si,50,1500,All,0.6833333333333333,4.6,English,Design,2014,75000,Udemy
388104,Gimp In-Depth Essential Training Course: Free Photoshop Alt.,Si,20,1452,All,2.0,3.2,English,Design,2015,29040,Udemy
1265678,CORSO COMPLETO DI E-ON VUE X-STREAM PER TUTTI,Si,70,3,All,3.5,4.5,Italian,Design,2017,210,Udemy
1009622,超基礎！超入門！〜作りながら学ぶ。完全無料3DCGソフトBlender〜,Si,80,8,Beginner,5.5,2.8,Japanese,Design,2016,640,Udemy
1031648,تصميم القوالب الدائرية بالفيغاس | Circular Templates Vegas,Si,20,5,All,0.6,4.8,Arabic,Design,2016,100,Udemy
780150,Learning Photoshop CC 2015,Si,50,311,All,10.5,4.1,English,Design,2016,15550,Udemy
855188,Photoshop Essentials: Designing FaceBook Graphics,Si,20,616,Beginner,1.5,4.9,English,Design,2016,12320,Udemy
855764,Advance Learning Tools Corel Draw Graphics Design,Si,40,797,Beginner,14.0,3.6,English,Design,2016,31880,Udemy
699376,Creating an animated greeting card via Google Slides,Si,20,549,Beginner,1.0,4.3,English,Design,2016,10980,Udemy
358998,Sketch 3: Design a mobile application from scratch,Si,45,709,All,2.5,3.8,English,Design,2014,31905,Udemy
525446,Draw a Kitten,No,0,3812,All,1.5,4.5,English,Design,2015,0,Udemy
638040,Adobe Photoshop Essentials: Master Adobe Photoshop CS6,Si,100,1373,Beginner,2.5,3.8,English,Design,2015,137300,Udemy
502588,Learn GIMP,Si,20,441,All,6.5,3.8,English,Design,2015,8820,Udemy
530436,InDesign: Diseño de proyectos paso a paso,Si,150,300,Intermediate,4.5,4.2,Spanish,Design,2015,45000,Udemy
927336,Graphicriver Autor – Verkaufe deine Designs online,Si,30,65,All,1.5,4.6,German,Design,2016,1950,Udemy
1022032,Adobe Illustrator CC,Si,20,43,Intermediate,9.5,4.4,Russian,Design,2016,860,Udemy
1101806,캔바(Canva)로 SNS 콘텐츠 만들기,Si,30,44,Beginner,2.0,5.0,Korean,Design,2017,1320,Udemy
1246168,"Illustrator para criação de peças gráficas, Design Gráfico",Si,100,33,Beginner,1.5,4.7,Portuguese,Design,2017,3300,Udemy
1185390,Como Produzir Ebook e Livros com Adobe Indesign CC e CS6,Si,80,37,All,12.5,4.2,Portuguese,Design,2017,2960,Udemy
804096,Curso Completo de SolidWorks 2016.,Si,30,129,All,9.0,4.2,Spanish,Design,2016,3870,Udemy
733654,なぞるだけですぐできる! 簡単手描きイラスト講座,Si,30,123,Beginner,3.0,4.7,Japanese,Design,2016,3690,Udemy
994312,Découvrez InDesign en 1 heure,Si,20,38,Beginner,1.0,4.0,French,Design,2016,760,Udemy
902300,Convert Image to Vector in Adobe illustrator,No,0,3251,Intermediate,0.5166666666666666,4.6,English,Design,2016,0,Udemy
522426,Design & Create Vector Graphics With Inkscape 2016,Si,200,2091,Beginner,2.5,3.2,English,Design,2015,418200,Udemy
550360,GIMP for Beginners. Make Your Own Professional Book Covers,Si,20,1002,Beginner,6.5,4.4,English,Design,2015,20040,Udemy
314698,Learn Photoshop Quickly (For Bloggers & Web Images),Si,80,806,Beginner,2.5,4.6,English,Design,2014,64480,Udemy
960898,Photoshop CC 2017 for Beginners: Master Photoshop Essentials,Si,195,389,Beginner,3.0,3.2,English,Design,2016,75855,Udemy
661628,Logo Design: Mastering the Wordmark,Si,20,500,All,2.0,4.3,English,Design,2015,10000,Udemy
1199928,The Complete Canva Course,Si,200,68,All,4.5,4.4,English,Design,2017,13600,Udemy
923902,Learn Photoshop for Design: 100% Practical Projects,Si,20,651,All,0.6666666666666666,4.0,English,Design,2016,13020,Udemy
720300,Logo Design Theory & Application Bootcamp,Si,50,341,All,7.0,4.8,English,Design,2016,17050,Udemy
79120,LaTeX for Professional Publications,Si,25,867,Beginner,3.0,4.3,English,Design,2013,21675,Udemy
1106490,The Design Theory Blitz,Si,35,142,Beginner,0.7,4.5,English,Design,2017,4970,Udemy
424770,Book Design With MS Word And Canva ,Si,95,1825,All,2.5,4.2,English,Design,2015,173375,Udemy
22445,Learn to Design a Letterhead - A Beginners Course,No,0,24687,All,0.7333333333333333,4.2,English,Design,2012,0,Udemy
581352,Creating Icons with Adobe Illustrator,Si,30,2266,All,1.0,4.0,English,Design,2015,67980,Udemy
874656,Create Stunning Infographics to Share your Ideas,No,0,5175,Beginner,0.5,4.4,English,Design,2016,0,Udemy
1156778,How to stylize your photos in Photoshop with color overlays,No,0,3512,Beginner,1.5,4.0,English,Design,2017,0,Udemy
870936,Business Card and Letterhead Design in Adobe Illustrator,Si,200,797,All,2.0,4.4,English,Design,2016,159400,Udemy
413713,A Complete Guide to Successful Freelance Logo Design Career,Si,145,2745,All,8.5,4.2,English,Design,2015,398025,Udemy
52457,The Logo Design Process From Start To Finish,Si,95,2361,All,5.5,4.8,English,Design,2013,224295,Udemy
446936,Creative logo design with Inkscape for free,Si,40,1530,All,4.0,4.0,English,Design,2015,61200,Udemy
77896,Typography Fundamentals - Feel confident with type!,Si,20,1873,Beginner,1.0,4.9,English,Design,2013,37460,Udemy
654038,How To Sell Your Art Online With ETSY,Si,100,1338,Beginner,3.0,4.4,English,Design,2015,133800,Udemy
438420,Ultimate Guide on Freelancing Career in Photoshop Design,Si,165,1479,All,6.5,4.4,English,Design,2015,244035,Udemy
1246636,Photoshop - Como criar Fusão de forma profissional,Si,30,38,All,4.0,4.1,Portuguese,Photography & Video,2017,1140,Udemy
406424,"Photoshop, Illustrator, InDesign & Graphic Design Principles",Si,30,934,All,12.0,4.6,Portuguese,Design,2015,28020,Udemy
1243016,Photoshop - Tratamento de pele profissional,Si,100,50,Intermediate,1.5,4.4,Portuguese,Photography & Video,2017,5000,Udemy
1266468,Indesign - Para quem quer trabalhar com Design Gráfico,Si,100,27,Intermediate,2.5,4.4,Portuguese,Design,2017,2700,Udemy
611804,Primeros Pasos con Photoshop CC,No,0,6429,Beginner,2.5,4.5,Spanish,Design,2015,0,Udemy
276680,Cómo Diseñar Logos,Si,25,422,Beginner,3.5,4.5,Spanish,Design,2015,10550,Udemy
922092,Photoshop para principiantes: ¡De cero a experto!,Si,120,410,Beginner,7.5,3.9,Spanish,Design,2016,49200,Udemy
1093446,ABC do Adobe Illustrator,Si,35,115,Beginner,5.5,4.6,Portuguese,Design,2017,4025,Udemy
1000116,خطوتك الأولى لتعلم الفوتوشوبPhotoshop,Si,20,272,Beginner,2.0,4.4,Arabic,Design,2016,5440,Udemy
673142,master course - realistisch zeichnen lernen,Si,20,280,All,5.0,4.8,German,Lifestyle,2016,5600,Udemy
701468,Photoshopマスターコース　基礎から上級まで　ステップバイステップでPhotoshopのすべてを学ぼう,Si,70,354,All,13.0,4.0,Japanese,Design,2016,24780,Udemy
399938,Professional Logo Design in Adobe Illustrator,No,0,44044,All,7.5,4.4,English,Design,2015,0,Udemy
555952,Learn UI/UX and Mobile App Design in Photoshop from Scratch,Si,145,1367,All,3.0,3.7,English,Design,2015,198215,Udemy
341952,Mastering Photoshop: From Beginner to Industry Professional,Si,25,1754,Intermediate,12.5,4.3,English,Design,2014,43850,Udemy
839536,Start Making Comics with Manga Studio 5 / Clip Studio Paint,No,0,5301,All,6.5,4.4,English,Design,2016,0,Udemy
787340,Most Wanted Flat Design Techniques #1: Desert Island,No,0,4294,Intermediate,1.0,4.8,English,Design,2016,0,Udemy
559204,Photoshop Quickstart Guide to Digital Sketching,Si,20,1679,Beginner,1.0,4.4,English,Design,2015,33580,Udemy
971260,Logo Design - Design a Logo in Photoshop for beginners,Si,30,740,Beginner,0.5833333333333334,4.2,English,Design,2016,22200,Udemy
144222,"YOU can Draw, Shade and Paint a Mixed Media Girl...today!",Si,30,1249,Beginner,3.0,4.9,English,Design,2014,37470,Udemy
447210,Photoshop | GIMP: Quick & Easy Image Hacks for Beginners,Si,135,1275,Beginner,3.5,4.5,English,Design,2015,172125,Udemy
482208,Learn Photoshop CC Essentials,Si,75,3117,Beginner,4.5,4.1,English,Design,2015,233775,Udemy
998580,Mobile App Design: From Beginner to Intermediate,Si,140,896,All,10.0,4.0,English,Design,2017,125440,Udemy
77532,Graphic Design for Entrepreneurs...Who Can't Draw,Si,20,3903,Beginner,1.5,4.7,English,Design,2013,78060,Udemy
951912,Adobe - How to create a professional Video Title/ Web Banner,Si,20,1606,All,0.7333333333333333,4.0,English,Design,2016,32120,Udemy
1132572,How to Design an Awesome Letterhead in Adobe Illustrator,No,0,4776,All,0.5666666666666667,4.5,English,Design,2017,0,Udemy
660876,Graphic Design - An Overview of the Field,No,0,23229,Beginner,1.0,4.4,English,Design,2015,0,Udemy
834226,FLAT ICON DESIGN IN POWERPOINT,Si,95,1534,Beginner,1.5,4.6,English,Design,2016,145730,Udemy
770622,Bring your sketch to life - learn digital illustration,Si,70,1202,Beginner,3.5,4.6,English,Design,2016,84140,Udemy
1029436,Learn Cinema 4D: Create an Abstract Background,Si,20,2004,Beginner,0.5666666666666667,4.0,English,Design,2017,40080,Udemy
1165588,The Art of Icon Design: Create Custom Flat Icon Designs,Si,90,778,All,1.5,3.8,English,Design,2017,70020,Udemy
1226182,Design Tickets and Vouchers in Photoshop and Illustrator,Si,45,502,Beginner,2.5,4.4,English,Design,2017,22590,Udemy
585566,Master Adobe Photoshop Lightroom CC - From Beginner to Advan,Si,50,1468,Beginner,8.0,4.2,English,Design,2015,73400,Udemy
805882,Design bestselling T-shirts from Beginner to Expert.,Si,95,798,Beginner,0.6666666666666666,4.0,English,Design,2016,75810,Udemy
413180,Digital Painting for Cartoon Characters,Si,30,2044,All,4.0,4.1,English,Design,2015,61320,Udemy
1027480,Create Animated Gif Advertising Banners in Photoshop CC,Si,85,1310,All,1.0,3.3,English,Design,2017,111350,Udemy
1219814,Photo Manipulation: Master Photo Editing,Si,75,326,All,1.0,4.3,English,Design,2017,24450,Udemy
518870,How to create flat design icons in 15 minutes in Illustrator,Si,195,2228,All,4.5,4.8,English,Design,2015,434460,Udemy
53549,Essential Skills for Designers - Mastering the Pen Tool,Si,45,387,All,2.0,4.6,English,Design,2013,17415,Udemy
907408,Morphing  with After Effect : Everything you need to know,Si,20,421,All,1.0,3.8,English,Design,2016,8420,Udemy
472592,App Design + Web Design + Photoshop = Combined Course,Si,115,1087,Beginner,2.0,4.1,English,Design,2015,125005,Udemy
366194,Complete Portrait and Figure Drawing (step-by-step),Si,20,124,All,1.5,3.2,English,Design,2014,2480,Udemy
885479,Become a Professional Logo Designer,Si,150,107,All,8.0,4.8,English,Design,2016,16050,Udemy
49553,Essential Skills for Designers - Masking,Si,45,646,All,2.0,4.7,English,Design,2013,29070,Udemy
506164,Mastering Photoshop Elements 13 Made Easy Training Tutorial,Si,20,1738,Beginner,10.5,4.4,English,Design,2015,34760,Udemy
711210,Learn 2D Cell Shading in Photoshop,Si,20,238,Intermediate,1.5,4.6,English,Design,2016,4760,Udemy
905244,Adobe Illustrator For Everyone: Create Detailed Vector Image,Si,185,165,All,1.5,3.8,English,Design,2016,30525,Udemy
785328,Quickly Batch Export & Package Logo Files for Clients,Si,20,489,Intermediate,0.6833333333333333,4.8,English,Design,2017,9780,Udemy
220604,Pixelmator - Create Vector Graphics From Scratch,Si,20,507,All,3.0,4.4,English,Design,2014,10140,Udemy
793000,Flat Design - Create Beautiful Flat Graphics In Photoshop,Si,20,545,All,2.0,4.7,English,Design,2016,10900,Udemy
803058,T-Shirt Design Workshop 01: Foundation,Si,25,690,All,1.0,4.7,English,Design,2016,17250,Udemy
1027080,Logo Portfolio in 1 Hour in Wordpress,Si,100,734,All,1.0,4.4,English,Design,2016,73400,Udemy
367460,Complete Digital Painting Training with Corel Painter,Si,30,4353,All,3.5,2.8,English,Design,2015,130590,Udemy
1151342,How to Design Simple Promotional Materials in Photoshop,Si,55,521,Beginner,2.5,3.8,English,Design,2017,28655,Udemy
395140,Design and Animate a Gamer UI,Si,20,3481,All,1.5,4.2,English,Design,2015,69620,Udemy
866796,Learn Blender 3D - The materials and texture course,Si,200,711,All,12.5,4.4,English,Design,2016,142200,Udemy
611370,"Quote Images for Pinterest, Facebook, & Instagram",No,0,12103,Beginner,1.0,4.3,English,Design,2015,0,Udemy
452092,Adobe Illustrator: Create a Quick & Easy Unique Illustration,Si,95,1418,Beginner,1.5,3.8,English,Design,2015,134710,Udemy
286424,Learn to Design a Logo in Adobe Illustrator,Si,20,3390,All,4.5,4.0,English,Design,2014,67800,Udemy
348116,Photoshop In-Depth: Master all of Photoshop's Tools Easily,No,0,53851,All,4.5,4.4,English,Design,2014,0,Udemy
513846,７日でマスター  ビギナー向け Adobe Illustrator　どきどきセミナー,Si,20,108,Beginner,5.5,4.8,Japanese,Design,2015,2160,Udemy
1049380,画像加工の初心者だとしても、１週間でホームページのトップ画像を製作できるようになる画像製作講座,Si,65,37,Beginner,4.0,3.6,Japanese,Design,2017,2405,Udemy
1024800,دورة شامل لبرنامج إلستريتور للمبتدئين - Adobe illustrator CC,Si,30,1,Beginner,4.5,3.7,Arabic,Design,2017,30,Udemy
1262470,Corel Draw X8 Başlangıç Eğitimi (YENİ),Si,65,1,Beginner,6.5,4.5,Turkish,Design,2017,65,Udemy
1164832,Formation Photoshop,Si,200,6,Beginner,1.0,4.4,French,Design,2017,1200,Udemy
464184,Expert Guide : Mastering Photoshop Smart Objects in depth !,Si,195,3360,All,2.0,4.4,English,Design,2015,655200,Udemy
482924,Mastering Retouching and Restoration (15 projects Included),Si,100,4927,All,2.5,4.2,English,Design,2015,492700,Udemy
663702,Graphic Design: Double Your Sales With Canva,Si,20,1797,All,2.5,4.5,English,Design,2015,35940,Udemy
558432,Easy Typography Tips to Beautify and Strengthen Your Work,Si,45,3192,Intermediate,1.0,4.2,English,Design,2015,143640,Udemy
628786,Adobe Illustrator Advanced Vector Artwork,Si,90,1538,All,7.5,4.8,English,Design,2017,138420,Udemy
133968,Web Elements Design With Photoshop,Si,45,5072,All,5.0,4.2,English,Design,2014,228240,Udemy
938680,Logo Design Made Easy: Create your own logo in PowerPoint,Si,20,1086,Beginner,1.0,4.8,English,Design,2016,21720,Udemy
691641,Typografie - Die besten Schriftarten im Geschäftsalltag,Si,75,213,Beginner,1.5,3.6,German,Design,2016,15975,Udemy
801186,Lettering,Si,40,135,All,1.5,4.2,Portuguese,Design,2016,5400,Udemy
906760,Corel Draw x7,Si,20,164,All,12.0,4.8,Portuguese,Design,2016,3280,Udemy
705444,Adobe Photoshop CC - Fundamentos,Si,40,290,Beginner,7.5,4.4,Spanish,Design,2016,11600,Udemy
601092,Curso de Diseño e Ilustracion de Armas para Videojuegos,Si,40,183,All,2.5,4.5,Spanish,Design,2015,7320,Udemy
1181652,Photoshop: Automatiza invitaciones con bloc de notas y Excel,Si,30,86,All,1.5,4.6,Spanish,Design,2017,2580,Udemy
648350,Curso Blender 3D  do Básico ao Avançado ,Si,20,353,All,14.5,4.0,Portuguese,Design,2015,7060,Udemy
1161864,Diseño impreso - Preimpresión para offset en Illustrator,Si,100,33,All,1.5,4.4,Spanish,Design,2017,3300,Udemy
374404,Fundamentos de la Tipografía - Para un diseño eficaz,Si,20,172,Beginner,1.0,3.8,Spanish,Design,2014,3440,Udemy
967486,الدورة الشاملة illustrator from zero to hero,Si,150,155,All,30.0,4.2,Arabic,Design,2016,23250,Udemy
496302,Designing an eBook Cover that Sells,Si,20,27,All,2.0,4.4,English,Design,2015,540,Udemy
909970,Paint atmospheric sunset with soft pastel!,Si,20,7,Intermediate,0.6166666666666667,3.9,English,Design,2016,140,Udemy
297702,Earn and Learn to create Logo designs in Illustrator quickly,Si,50,18,All,1.0,5.0,English,Design,2014,900,Udemy
978272,Create your own Photoshop brush preset!,Si,20,4,Beginner,0.6166666666666667,5.0,English,Design,2016,80,Udemy
37821,Quick and Quirky Caricatures - Learn in an Hour!,Si,20,139,Beginner,1.5,3.0,English,Design,2013,2780,Udemy
326338,OpenCV Computer Vision Application Programming ,Si,85,167,All,2.5,2.6,English,Design,2014,14195,Udemy
1088924,Mastering Photoshop Elements 15 Made Easy Training Tutorial,Si,30,13,Beginner,6.5,4.1,English,Design,2017,390,Udemy
574194,Manipulate Photos with GIMP,Si,20,34,All,2.0,4.1,English,Design,2015,680,Udemy
865634,Learn to Draw Pretty Faces for Comic Books,Si,40,1522,Beginner,5.0,4.6,English,Design,2016,60880,Udemy
400130,The Business Graphic Design with Photoshop & Illustrator,Si,200,6039,All,17.0,3.8,English,Design,2015,1207800,Udemy
563708,Bestseller!! Learn Illustrator CC in 1 Hour,Si,200,4449,Beginner,1.5,4.2,English,Design,2015,889800,Udemy
